BASE_PART_DESC,ALT_PART_DESC,SIMILARITY_SCORE
"Indicator Chip Very Fast Movement 3A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 3A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 3A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 3A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9948615
"Indicator Chip Very Fast Movement 3A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 3A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 3A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 3A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9948615
"Indicator Chip Very Fast Movement 3A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 3A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 2A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 2A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9934362
"Indicator Chip Very Fast Movement 4A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 4A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 2A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 2A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9959187
"Indicator Chip Very Fast Movement 4A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 4A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 4A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 4A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9951503
"Indicator Chip Very Fast Movement 4A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 4A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 3A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 3A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9931394
"Indicator Chip Very Fast Movement 4A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 4A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.4A 125V SMD Solder Pad 2410 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 0.4A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9909736
"Indicator Chip Very Fast Movement 4A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 4A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 6.3A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 6.3A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9908972
"Indicator Chip Very Fast Movement 5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 5A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.99486285
"Indicator Chip Very Fast Movement 5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 5A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.99486285
"Indicator Chip Very Fast Movement 5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 5A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.99486285
"Indicator Chip Very Fast Movement 5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 5A 125V SMD Solder Pad 2410 Ceramic CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9933747
"Indicator Chip Very Fast Movement 5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 1.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 1.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.99317795
"Indicator Chip Very Fast Movement 7A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 7A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 7A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 7A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9948846
"Indicator Chip Very Fast Movement 7A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 7A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 7A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 7A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9948846
"Indicator Chip Very Fast Movement 7A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 7A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 7A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 7A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9948846
"Indicator Chip Very Fast Movement 7A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 7A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 7A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 7A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9948846
"Indicator Chip Very Fast Movement 7A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 7A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 8A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 8A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.98977625
"Indicator Chip Very Fast Movement 8A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 8A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 8A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 8A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9948944
"Indicator Chip Very Fast Movement 8A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 8A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 8A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 8A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9948944
"Indicator Chip Very Fast Movement 8A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 8A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 8A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 8A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9948944
"Indicator Chip Very Fast Movement 8A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 8A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 10A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 10A, 125VAC, 125VDC, 35A (IR), Surface Mount, NANO",0.9903885
"Indicator Chip Very Fast Movement 8A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 8A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 7A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 7A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.98977625
"Indicator Chip Very Fast Movement 10A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 10A, 125VAC, 125VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 10A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 10A, 125VAC, 125VDC, 35A (IR), Surface Mount, NANO",0.99525964
"Indicator Chip Very Fast Movement 10A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 10A, 125VAC, 125VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 10A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 10A, 125VAC, 125VDC, 35A (IR), Surface Mount, NANO",0.99525964
"Indicator Chip Very Fast Movement 10A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 10A, 125VAC, 125VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 10A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 10A, 125VAC, 125VDC, 35A (IR), Surface Mount, NANO",0.99525964
"Indicator Chip Very Fast Movement 10A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 10A, 125VAC, 125VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 10A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Very Fast Blow, 10A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9942905
"Indicator Chip Very Fast Movement 10A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 10A, 125VAC, 125VDC, 35A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 8A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 8A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9903885
"Indicator Chip Very Fast Movement 12A 65V SMD Solder Pad 2410 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 12A, 65VAC, 65VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 12A 65V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 12A, 65VAC, 65VDC, 50A (IR), Surface Mount, NANO",0.99079233
"Indicator Chip Very Fast Movement 12A 65V SMD Solder Pad 2410 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 12A, 65VAC, 65VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 12A 65V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 12A, 65VAC, 65VDC, 50A (IR), Surface Mount, NANO",0.99079233
"Indicator Chip Very Fast Movement 12A 65V SMD Solder Pad 2410 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 12A, 65VAC, 65VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 12A 65V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 12A, 65VAC, 65VDC, 50A (IR), Surface Mount, NANO",0.99079233
"Indicator Chip Very Fast Movement 12A 65V SMD Solder Pad 2410 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 12A, 65VAC, 65VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 12A 65V SMD Solder Pad 2410 Ceramic T/R Automotive CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 12A, 65VAC, 65VDC, 50A (IR), Surface Mount, NANO",0.987251
"Indicator Chip Very Fast Movement 12A 65V SMD Solder Pad 2410 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 12A, 65VAC, 65VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.63A 125V SMD Solder Pad 2410 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 0.63A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.97019756
"Indicator Chip Very Fast Movement 1.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 1.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 1.5A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 1.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.99588156
"Indicator Chip Very Fast Movement 1.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 1.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 1.25A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 0.125A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9957273
"Indicator Chip Very Fast Movement 1.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 1.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 1.6A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 1.6A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9955995
"Indicator Chip Very Fast Movement 1.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 1.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 2.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 2.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9955759
"Indicator Chip Very Fast Movement 1.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 1.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 3.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 3.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.99414366
"Indicator Chip Very Fast Movement 1.6A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 1.6A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 1.6A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 1.6A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9957665
"Indicator Chip Very Fast Movement 1.6A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 1.6A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 1.6A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 1.6A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9957665
"Indicator Chip Very Fast Movement 1.6A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 1.6A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 1.6A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 1.6A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9957665
"Indicator Chip Very Fast Movement 1.6A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 1.6A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 1.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 1.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9955995
"Indicator Chip Very Fast Movement 1.6A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 1.6A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 1.25A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 0.125A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.99551034
"Indicator Chip Very Fast Movement 2.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 2.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 2.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Very Fast Blow, 2.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9964678
"Indicator Chip Very Fast Movement 2.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 2.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 2.5A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 2.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9957168
"Indicator Chip Very Fast Movement 2.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 2.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 2.5A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 2.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9957168
"Indicator Chip Very Fast Movement 2.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 2.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 2.5A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 2.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9957168
"Indicator Chip Very Fast Movement 2.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 2.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 1.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 1.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9955759
"Indicator Chip Very Fast Movement 3.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 3.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 3.5A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 3.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9956246
"Indicator Chip Very Fast Movement 3.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 3.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 3.5A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 3.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9956246
"Indicator Chip Very Fast Movement 3.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 3.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 3.5A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 3.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9956246
"Indicator Chip Very Fast Movement 3.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 3.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 3.5A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 3.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9956246
"Indicator Chip Very Fast Movement 3.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 3.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 1.5A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 1.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.99414366
"Indicator Chip Very Fast Movement 0.062A 125V SMD Solder Pad 2410 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 0.062A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.08A 125V SMD Solder Pad 2410 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 0.08A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9973767
"Indicator Chip Very Fast Movement 0.062A 125V SMD Solder Pad 2410 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 0.062A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.63A 125V SMD Solder Pad 2410 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 0.63A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.99556565
"Indicator Chip Very Fast Movement 0.062A 125V SMD Solder Pad 2410 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 0.062A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.8A 125V SMD Solder Pad 2410 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 0.8A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9952847
"Indicator Chip Very Fast Movement 0.062A 125V SMD Solder Pad 2410 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 0.062A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.25A 125V SMD Solder Pad 2410 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 0.25A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.99482095
"Indicator Chip Very Fast Movement 0.062A 125V SMD Solder Pad 2410 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 0.062A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.75A 125V SMD Solder Pad 2410 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 0.75A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9934736
"Indicator Chip Very Fast Movement 6.3A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 6.3A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 6.3A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 6.3A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.99495924
"Indicator Chip Very Fast Movement 6.3A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 6.3A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 6.3A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 6.3A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.994959
"Indicator Chip Very Fast Movement 6.3A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 6.3A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 6.3A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 6.3A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.994959
"Indicator Chip Very Fast Movement 6.3A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 6.3A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 1.6A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 1.6A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.99418515
"Indicator Chip Very Fast Movement 6.3A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 6.3A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 3A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Fast Blow, 3A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.9926126
"Indicator Chip Very Fast Movement 0.08A 125V SMD Solder Pad 2410 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 0.08A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO","Indicator Chip Very Fast Movement 0.8A 125V SMD Solder Pad 2410 Ceramic T/R CSA/UL Electric Indicator, Fast Blow, 0.8A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",0.99741304
